chembl_id	link_name	link
CHEMBL1373535	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1310699	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1333618	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1485310	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1602321	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1437460	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1469139	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1602344	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1530734	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1350742	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3195721	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608266	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1310795	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1430082	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1430095	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1602217	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1445885	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1430030	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1310746	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1593882	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1586334	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1586343	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1977063	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL2374032	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303603	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3192160	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492294	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452628	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579347	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401888	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL259018	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519617	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401908	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303479	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461939	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3211565	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1413806	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540463	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401774	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1409933	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3211720	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519505	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440962	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501485	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383576	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1362026	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1409934	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540542	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570366	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423028	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383455	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1609026	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608791	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343621	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383505	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3192533	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519618	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1436374	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1597208	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303616	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501507	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383611	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579383	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1413839	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452778	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1597269	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1370188	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423058	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540474	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452630	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3192810	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570209	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531307	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531308	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3192846	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343661	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1558677	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303576	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492155	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3192944	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374174	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383606	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501515	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531397	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1334278	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501360	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1448843	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1370158	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540427	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423043	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1558612	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374288	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374306	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440993	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1566503	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452837	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423113	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1480250	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452838	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374079	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1566506	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531358	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3212972	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3193295	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3212982	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492201	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401747	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1605155	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1976046	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401748	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570331	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461989	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1361993	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452782	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579302	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383564	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1473717	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1480211	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374291	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383591	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1597260	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1462055	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1322054	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL588804	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1566507	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343607	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501377	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1409905	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1359488	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371869	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1362096	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579272	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1566623	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531359	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501424	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1441056	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492157	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1322453	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570286	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303579	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343706	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540545	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1321996	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1355304	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343743	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531472	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343585	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579243	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1334375	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423060	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440995	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492296	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1362045	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570407	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570408	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3193888	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374081	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461967	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608813	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501410	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423103	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1413783	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3194002	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519611	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1322110	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423152	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343718	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1597329	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492213	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492214	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1570323	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374223	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343744	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL66953	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1531473	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440931	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579255	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303510	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492270	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343623	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1370322	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1978549	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1609009	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383525	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401798	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1362005	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1590826	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1475555	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492297	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1480221	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1372764	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540523	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1315228	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3194287	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343719	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303633	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3194327	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303651	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3194350	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1317253	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3214368	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1330042	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1357297	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343615	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501380	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374176	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383513	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3194414	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1334295	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1401913	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1370324	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1410049	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1361964	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1699206	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1462008	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374212	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501451	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519486	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374225	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL173530	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1597224	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383585	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303634	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303635	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1462051	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1374293	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1592763	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423187	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452633	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1434521	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1492106	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440998	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383496	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1558646	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1554008	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1322066	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL259223	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1579284	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1462001	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1609173	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383539	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343668	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303567	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1409486	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1453065	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440915	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1423137	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501481	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1540526	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
